Date,Close
11/12/18,49.45
11/13/18,47.34
11/14/18,47.81
11/15/18,48.08
11/16/18,48.22
11/19/18,48.31
11/20/18,46.9
11/21/18,47.64
11/23/18,46.37
11/26/18,46.63
11/27/18,46.2
11/28/18,46.41
11/29/18,45.9
11/30/18,45.1
12/3/18,46.3
12/4/18,44.12
12/6/18,42.32
12/7/18,43.04
12/10/18,41.97
12/11/18,41.24
12/12/18,41.44
12/13/18,41.02
12/14/18,39.1
12/17/18,39.05
12/18/18,37.84
12/19/18,37.79
12/20/18,36.2
12/21/18,35.7
12/24/18,35.19
12/26/18,36.61
12/27/18,36.33
12/28/18,36.6
12/31/18,36.08
1/2/19,37.2
1/3/19,37.6
1/4/19,39.09
1/7/19,40.17
1/8/19,40.67
1/9/19,41.24
1/10/19,41.65
1/11/19,41.74
1/14/19,41.32
1/15/19,41.72
1/16/19,41.25
1/17/19,41.37
1/18/19,44.73
1/22/19,43.96
1/23/19,43.31
1/24/19,43.56
1/25/19,45
1/28/19,44.24
1/29/19,44
1/30/19,45
1/31/19,44.21
2/1/19,44.56
2/4/19,44.6
2/5/19,45.14
2/6/19,45.07
2/7/19,43.46
2/8/19,42.78
2/11/19,43.69
2/12/19,44.06
2/13/19,44.42
2/14/19,44.14
2/15/19,44.95
2/19/19,45.54
2/20/19,45.9
2/21/19,44.72
2/22/19,44.36
2/25/19,44.79
2/26/19,44.31
2/27/19,44.35
2/28/19,44.06
3/1/19,45.19
3/4/19,45.24
3/5/19,44.79
3/6/19,43.37
3/7/19,42.49
3/8/19,41.29
3/11/19,42.08
3/12/19,42.59
3/13/19,43.15
3/14/19,43.09
3/15/19,42.39
3/18/19,43.36
3/19/19,43.25
3/20/19,44.29
3/21/19,44.22
3/22/19,42.47
3/25/19,42.47
3/26/19,43.05
3/27/19,42.68
3/28/19,43.62
3/29/19,43.57
4/1/19,44.76
4/2/19,44.49
4/3/19,43.59
4/4/19,44.1
4/5/19,45
4/8/19,46.17
4/9/19,45.58
4/10/19,45.55
4/11/19,45.31
4/12/19,45.65
4/15/19,46.4
4/16/19,47.34
4/17/19,47.41
4/18/19,45.56
4/22/19,45.85
4/23/19,45.89
4/24/19,44.24
4/25/19,43.3
4/26/19,43.3
4/29/19,43.43
4/30/19,42.68
5/1/19,41.37
5/2/19,41.12
5/3/19,41.28
5/6/19,41.24
5/7/19,40.6
5/8/19,40.27
5/9/19,40.27
5/10/19,39.56
5/13/19,38.16
5/14/19,39
5/15/19,39.33
5/16/19,39.86
5/17/19,39.02
5/20/19,39.12
5/21/19,39.5
5/22/19,38.34
5/23/19,37.49
5/24/19,37
5/28/19,36.5
5/29/19,36.18
5/30/19,35.18
5/31/19,34.69
6/3/19,35.49
6/4/19,35.73
6/5/19,34.94
6/6/19,35.05
6/7/19,35.6
6/10/19,35.47
6/11/19,36.69
6/12/19,35.58
6/13/19,36.79
6/14/19,35.93
6/17/19,36.66
6/18/19,36.93
6/19/19,36.51
6/20/19,38.25
6/21/19,38.88
6/24/19,38.65
6/25/19,38.58
6/26/19,39.02
6/27/19,39.11
6/28/19,39.74
7/1/19,39.32
7/2/19,39.18
7/3/19,39.49
7/5/19,39.57
7/8/19,39.89
7/9/19,40.2
7/10/19,40.62
7/11/19,40.97
7/12/19,40.81
7/15/19,40.47
7/16/19,40.07
7/17/19,38.63
7/18/19,38.78
7/19/19,38.71
7/22/19,39.49
7/23/19,39.75
7/24/19,40.33
7/25/19,39.95
7/26/19,40.01
7/29/19,39.21
7/30/19,39.55
7/31/19,39.97
8/1/19,38.51
8/2/19,37.42
8/5/19,35.99
8/6/19,35.46
8/7/19,34.74
8/8/19,35.21
8/9/19,34.53
8/12/19,34.27
8/13/19,34.63
8/14/19,32.34
8/15/19,31.65
8/16/19,32.72
8/19/19,34.1
8/20/19,33.9
8/21/19,33.69
8/22/19,33.71
8/23/19,32.03
8/26/19,31.59
8/27/19,31.25
8/28/19,31.62
8/29/19,32.26
8/30/19,32.43
9/3/19,31.72
9/4/19,32.98
9/5/19,34.06
9/6/19,34.2
9/9/19,36.23
9/10/19,37.46
9/11/19,37.32
9/12/19,36.9
9/13/19,37.33
9/16/19,39.31
9/17/19,38.17
9/18/19,38.03
9/19/19,37.76
9/20/19,37.3
9/23/19,37.33
9/24/19,35.56
9/25/19,35.24
9/26/19,34.54
9/27/19,34.33
9/30/19,34.17
10/1/19,32.7
10/2/19,31.76
10/3/19,32.05
10/4/19,31.88
10/7/19,31.8
10/8/19,30.71
10/9/19,30.9
10/10/19,31.07
10/11/19,32.48
10/14/19,32.57
10/15/19,32.81
10/16/19,31.95
10/17/19,31.89
10/18/19,32.31
10/21/19,33.59
10/22/19,34.82
10/23/19,35.33
10/24/19,35.11
10/25/19,35.09
10/28/19,35.02
10/29/19,34.79
10/30/19,33.1
10/31/19,32.69
11/1/19,34.44
11/4/19,36.24
11/5/19,36.72
11/6/19,35.56
11/7/19,36.08
11/8/19,36.34
11/11/19,36.41
11/12/19,36.21
11/13/19,35.03
11/14/19,34.71
11/15/19,35.36
11/18/19,34.69
11/19/19,34.31
11/20/19,36.14
11/21/19,36.62
11/22/19,36.61
11/25/19,37.08
11/26/19,36.39
11/27/19,36.77
11/29/19,36.2
12/2/19,36.36
12/3/19,34.99
12/4/19,36.19
12/5/19,35.85
12/6/19,36.89
12/9/19,37.16
12/10/19,37.34
12/11/19,38.4
12/12/19,39.07
12/13/19,39
12/16/19,39.4
12/17/19,39.46
12/18/19,39.62
12/19/19,39.61
12/20/19,39.43
12/23/19,40.79
12/24/19,40.65
12/26/19,40.07
12/27/19,40
12/30/19,40.4
12/31/19,40.2
1/2/20,40.17
1/3/20,40.56
1/6/20,40.82
1/7/20,40.61
1/8/20,39.41
1/9/20,39.86
1/10/20,39.83
1/13/20,39.23
1/14/20,39.53
1/15/20,38.33
1/16/20,38.78
1/17/20,38.37
1/21/20,36.95
1/22/20,36.68
1/23/20,36.43
1/24/20,35.77
1/27/20,33.96
1/28/20,33.96
1/29/20,33.73
1/30/20,34.04
1/31/20,33.51
2/3/20,33.46
2/4/20,34.07
2/5/20,35.07
2/6/20,34.51
2/7/20,34.42
2/10/20,34.35
2/11/20,34.29
2/12/20,35.05
2/13/20,34.67
2/14/20,34.42
2/18/20,33.65
2/19/20,34.29
2/20/20,33.83
2/21/20,33.39
2/24/20,30.93
2/25/20,29.34
2/26/20,28.38
2/27/20,26.84
2/28/20,27.09
3/2/20,27.79
3/3/20,26.81
3/4/20,27.08
3/5/20,25.83
3/6/20,23.85
3/9/20,17.31
3/10/20,18.19
3/11/20,17.38
3/12/20,14.42
3/13/20,16.16
3/16/20,14.41
3/17/20,14
3/18/20,12.05
3/19/20,13.87
3/20/20,14.28
3/23/20,12.83
3/24/20,14.65
3/25/20,14.6
3/26/20,15.52
3/27/20,13.76
3/30/20,13.28
3/31/20,13.49
4/1/20,12.59
4/2/20,13.88
4/3/20,14.29
4/6/20,15.67
4/7/20,16.47
4/8/20,17.28
4/9/20,16.47
4/13/20,15.95
4/14/20,15.54
4/15/20,14.73
4/16/20,14.05
4/17/20,15.28
4/20/20,15.21
4/21/20,14.69
4/22/20,15.34
4/23/20,16.52
4/24/20,16.11
4/27/20,16.05
4/28/20,16.15
4/29/20,18.2
4/30/20,16.82
5/1/20,15.75
5/4/20,16.23
5/5/20,16.25
5/6/20,15.82
5/7/20,16.73
5/8/20,18.05
5/11/20,17.36
5/12/20,17.08
5/13/20,15.85
5/14/20,16.1
5/15/20,15.95
5/18/20,17.95
5/19/20,17.11
5/20/20,18.21
5/21/20,17.79
5/22/20,17.58
5/26/20,18.4
5/27/20,19.05
5/28/20,18.79
5/29/20,18.47
6/1/20,18.43
6/2/20,18.86
6/3/20,19.61
6/4/20,20.33
6/5/20,21.99
6/8/20,23.65
6/9/20,22.51
6/10/20,20.96
6/11/20,18.51
6/12/20,19
6/15/20,19.32
6/16/20,19.55
6/17/20,19.83
6/18/20,20.18
6/19/20,19.71
6/22/20,19.82
6/23/20,19.57
6/24/20,17.86
6/25/20,18.42
6/26/20,17.44
6/29/20,18.01
6/30/20,18.39
7/1/20,17.72
7/2/20,17.98
7/6/20,18.75
7/7/20,18.18
7/8/20,18.07
7/9/20,17.13
7/10/20,17.79
7/13/20,17.38
7/14/20,18.39
7/15/20,18.9
7/16/20,18.82
7/17/20,18.62
7/20/20,18.44
7/21/20,19.56
7/22/20,19.17
7/23/20,19.3
7/24/20,19.48
7/27/20,19.68
7/28/20,19.15
7/29/20,19.43
7/30/20,18.44
7/31/20,18.14
8/3/20,18.72
8/4/20,19.23
8/5/20,19.5
8/6/20,19.32
8/7/20,19.63
8/10/20,20.22
8/11/20,20.3
8/12/20,20.36
8/13/20,19.87
8/14/20,20.07
8/17/20,20.01
8/18/20,19.77
8/19/20,19.72
8/20/20,18.77
8/21/20,18.58
8/24/20,19.55
8/25/20,19.26
8/26/20,18.67
8/27/20,18.7
8/28/20,19.42
8/31/20,19.01
9/1/20,18.63
9/2/20,18.77
9/3/20,19.12
9/4/20,19.31
9/8/20,18.38
9/9/20,18.61
9/10/20,17.71
9/11/20,17.87
9/14/20,18.03
9/15/20,18.2
9/16/20,19.18
9/17/20,19.08
9/18/20,18.73
9/21/20,17.27
9/22/20,17.33
9/23/20,16.61
9/24/20,16.62
9/25/20,15.92
9/28/20,16.45
9/29/20,15.6
9/30/20,15.56
10/1/20,15.01
10/2/20,15.57
10/5/20,16.07
10/6/20,15.67
10/7/20,15.95
10/8/20,16.43
10/9/20,16.23
10/12/20,16.12
10/13/20,15.73
10/14/20,15.95
10/15/20,16.42
10/16/20,14.97
10/19/20,15.01
10/20/20,15.49
10/21/20,15.01
10/22/20,15.3
10/23/20,15.4
10/26/20,15.17
10/27/20,15.09
10/28/20,14.18
10/29/20,14.45
10/30/20,14.94
11/2/20,15.58
11/3/20,15.76
11/4/20,15.97
11/5/20,15.52
11/6/20,15.22
11/9/20,18.25
11/10/20,18.31
11/11/20,17.71
11/12/20,17.3
11/13/20,18
11/16/20,20.04
11/17/20,20.09
11/18/20,19.97
11/19/20,20.46
11/20/20,20.21
11/23/20,21.61
11/24/20,22.23
11/25/20,22.1
11/27/20,21.88
11/30/20,20.79
12/1/20,21.07
12/2/20,21.64
12/3/20,22.07
12/4/20,23.45
12/7/20,22.83
12/8/20,23.23
12/9/20,23.37
12/10/20,23.38
12/11/20,22.94
12/14/20,22.18
12/15/20,22.97
12/16/20,22.84
12/17/20,22.93
12/18/20,22.31
12/21/20,21.78
12/22/20,21.36
12/23/20,21.92
12/24/20,21.64
12/28/20,21.57
12/29/20,21.38
12/30/20,21.88
