Date,Close
6/13/19,9.91
6/14/19,9.95
6/17/19,9.96
6/18/19,9.98
6/19/19,9.98
6/20/19,9.98
6/21/19,9.99
6/25/19,9.93
6/26/19,9.99
6/27/19,10.03
6/28/19,10
7/1/19,10
7/2/19,9.99
7/5/19,10
7/8/19,10
7/10/19,9.99
7/11/19,9.99
7/15/19,9.98
7/16/19,9.99
7/17/19,9.99
7/19/19,10
7/22/19,10
7/23/19,10.02
7/24/19,10
7/26/19,10
7/29/19,10
7/30/19,10
7/31/19,9.99
8/1/19,9.99
8/2/19,9.99
8/5/19,9.99
8/6/19,9.99
8/7/19,9.99
8/8/19,9.99
8/9/19,9.99
8/12/19,9.99
8/13/19,10
8/14/19,9.99
8/15/19,10.02
8/16/19,10
8/19/19,10.02
8/20/19,10.02
8/21/19,10.01
8/22/19,10.04
8/27/19,10.03
8/28/19,10.02
8/29/19,10.04
8/30/19,10.04
9/3/19,10.03
9/4/19,10.02
9/9/19,10.02
9/11/19,10.01
9/12/19,10.03
9/13/19,10.04
9/17/19,10.04
9/18/19,10.04
9/19/19,10.07
9/20/19,10.1
9/23/19,10.11
9/24/19,10.09
9/30/19,10.1
10/3/19,10.08
10/7/19,10.05
10/9/19,10
10/10/19,10.07
10/11/19,10.08
10/15/19,10.1
10/16/19,10.1
10/17/19,10.1
10/22/19,10.06
10/23/19,10.05
10/28/19,10.04
10/29/19,10.05
10/30/19,10.05
11/1/19,10.05
11/4/19,10.06
11/7/19,10.06
11/8/19,10.07
11/11/19,10.07
11/13/19,10.05
11/14/19,10.08
11/15/19,10.07
11/18/19,10.06
11/19/19,10.08
11/20/19,10.1
11/21/19,10.1
11/22/19,10.1
11/25/19,10.1
11/29/19,10.11
12/2/19,10.09
12/3/19,10.11
12/5/19,10.12
12/6/19,10.13
12/12/19,10.14
12/13/19,10.14
12/16/19,10.14
12/17/19,10.14
12/19/19,10.14
12/20/19,10.12
12/30/19,10.14
12/31/19,10.17
1/6/20,10.17
1/7/20,10.17
1/8/20,10.16
1/9/20,10.17
1/10/20,10.17
1/14/20,10.17
1/15/20,10.19
1/16/20,10.19
1/17/20,10.19
1/21/20,10.23
1/22/20,10.21
1/23/20,10.21
1/24/20,10.19
1/27/20,10.18
1/28/20,10.18
1/29/20,10.2
1/30/20,10.18
2/3/20,10.22
2/4/20,10.22
2/5/20,10.2
2/7/20,10.2
2/11/20,10.23
2/12/20,10.22
2/13/20,10.2
2/14/20,10.22
2/18/20,10.2
2/19/20,10.19
2/24/20,10.22
2/25/20,10.21
2/26/20,10.23
2/27/20,10.19
2/28/20,10.18
3/2/20,10.19
3/3/20,10.28
3/4/20,10.31
3/5/20,10.28
3/6/20,10.21
3/9/20,10.14
3/10/20,10.15
3/11/20,10.13
3/12/20,10.06
3/13/20,10.07
3/16/20,9.93
3/17/20,10.09
3/18/20,9.9
3/20/20,9.99
3/23/20,9.95
3/24/20,10.14
3/25/20,10.15
3/26/20,10.15
3/27/20,10.1
3/30/20,10.13
3/31/20,10.12
4/1/20,10.1
4/2/20,10.1
4/3/20,10.13
4/6/20,10.11
4/7/20,10.12
4/8/20,10.15
4/9/20,10.14
4/13/20,10.16
4/14/20,10.15
4/15/20,10.17
4/16/20,10.17
4/17/20,10.17
4/20/20,10.16
4/21/20,10.17
4/22/20,10.24
4/23/20,10.2
4/24/20,10.19
4/27/20,10.18
4/28/20,10.18
4/29/20,10.17
4/30/20,10.17
5/1/20,10.16
5/4/20,10.18
5/5/20,10.2
5/6/20,10.15
5/7/20,10.18
5/8/20,10.2
5/11/20,10.2
5/12/20,10.2
5/13/20,10.22
5/14/20,10.21
5/15/20,10.23
5/18/20,10.23
5/19/20,10.24
5/20/20,10.23
5/21/20,10.24
5/22/20,10.24
5/26/20,10.24
5/27/20,10.22
5/28/20,10.24
5/29/20,10.27
6/1/20,10.28
6/2/20,10.3
6/3/20,10.29
6/4/20,10.3
6/5/20,10.31
6/8/20,10.31
6/9/20,10.31
6/10/20,10.3
6/11/20,10.28
6/12/20,10.27
6/15/20,10.31
6/16/20,10.33
6/17/20,10.32
6/18/20,10.35
6/19/20,10.37
6/22/20,10.39
6/23/20,10.39
6/24/20,10.45
6/25/20,10.45
6/26/20,10.4
6/29/20,10.51
6/30/20,10.72
7/1/20,10.71
7/2/20,10.85
7/6/20,10.93
7/7/20,10.71
7/8/20,10.81
7/9/20,14.99
7/10/20,16.7
7/13/20,15.06
7/14/20,14.37
7/15/20,14.8
7/16/20,13.7
7/17/20,15.45
7/20/20,14.62
7/21/20,14.5
7/22/20,13.86
7/23/20,13.14
7/24/20,13.36
7/27/20,13.45
7/28/20,13.18
7/29/20,13.98
7/30/20,13.7
7/31/20,12.32
8/3/20,12.4
8/4/20,12
8/5/20,11.89
8/6/20,12.37
8/7/20,12.36
8/10/20,12.52
8/11/20,12.27
8/12/20,12.23
8/13/20,12.15
8/14/20,12.2
8/17/20,12.65
8/18/20,12.53
8/19/20,12.34
8/20/20,12.16
8/21/20,12.25
8/24/20,13.36
8/25/20,13.92
8/26/20,13.38
8/27/20,13.12
8/28/20,12.96
8/31/20,13
9/1/20,13.57
9/2/20,14.45
9/3/20,13.58
9/4/20,13.85
9/8/20,14.2
9/9/20,14.46
9/10/20,14.91
9/11/20,15.18
9/14/20,17.39
9/15/20,16.74
9/16/20,16.63
9/17/20,16.27
9/18/20,16.9
9/21/20,16.43
9/22/20,15.73
9/23/20,14.06
9/24/20,13
9/25/20,13.75
9/28/20,14.3
9/29/20,14.43
9/30/20,14.42
10/1/20,15.05
10/2/20,14.35
10/5/20,14.25
10/6/20,13.9
10/7/20,13.7
10/8/20,13.94
10/9/20,14.6
10/12/20,14.13
10/13/20,14.16
10/14/20,14.32
10/15/20,13.98
10/16/20,13.42
10/19/20,12.85
10/20/20,11.85
10/21/20,12.27
10/22/20,11.21
10/23/20,10.32
10/26/20,10
10/27/20,10
10/28/20,9.15
10/29/20,8.96
10/30/20,10.14
11/2/20,11.31
11/3/20,11.65
11/4/20,10.92
11/5/20,11.01
11/6/20,10.86
11/9/20,14.34
11/10/20,13.88
11/11/20,14
11/12/20,15.01
11/13/20,17.44
11/16/20,17.1
11/17/20,16.43
11/18/20,17.01
11/19/20,17
11/20/20,16.3
11/23/20,15.97
11/24/20,15.97
11/25/20,21.61
11/27/20,20.68
11/30/20,19.38
12/1/20,18.17
12/2/20,17.3
12/3/20,17.3
12/4/20,17.15
12/7/20,17.3
12/8/20,17.21
12/9/20,16.83
12/10/20,15.03
12/11/20,14.67
12/14/20,15.59
12/15/20,14.82
12/16/20,15.34
12/17/20,16.66
12/18/20,16.13
12/21/20,15.9
12/22/20,15.69
12/23/20,16.74
12/24/20,16.69
12/28/20,16.31
12/29/20,15.45
12/30/20,15.36
